ComNum,Nested,Name (click to view profile),Profile ID,Date,Likes,Stars,Comment,(view source)
560,,Roei Ziv,ID: 1293194842,13/04/2021 05:14,2,,לַמְנַצֵּ?חַ מִזְמ?וֹר לְדָוִֽד: ב בְּֽבוֹא-אֵ?לָיו נָתָ?ן הַנָּבִ?יא כַּֽאֲשֶׁר-בָּ??א אֶל-בַּת-שָֽׁבַע: ג חָנֵּ?נִי אֱלֹהִ?ים כְּחַסְדֶּ?ךָ כְּרֹ?ב רַ?חֲמֶ?יךָ מְחֵ?ה פְשָׁעָֽי: ד (הרבה)  הֶ?רֶב כַּבְּסֵ?נִי מֵעֲוֹנִ?י וּֽמֵחַטָּאתִ?י טַהֲרֵֽנִי: ה כִּֽי-פְ?שָׁעַי אֲנִ?י אֵדָ?ע וְחַטָּאתִ?י נֶגְדִּ?י תָמִֽיד: ו לְךָ? לְבַדְּךָ? | חָטָאתִי? וְהָרַ?ע בְּעֵינֶ?יךָ עָ?שִׂ?יתִי לְ?מַעַן תִּצְדַּ?ק בְּדָבְרֶ?ךָ תִּזְכֶּ?ה בְשָׁפְטֶֽךָ: ז הֵן-בְּעָו?וֹן חוֹלָ?לְתִּי וּ?בְחֵ?טְא יֶֽחֱמַ?תְנִי אִמִּֽי: ח הֵן-אֱ?מֶת חָפַ?צְתָּ בַטֻּח?וֹת וּ?בְסָתֻ?ם חָכְמָ?ה תוֹדִיעֵֽנִי: ט תְּחַטְּאֵ?נִי בְאֵז?וֹב וְאֶטְהָ?ר תְּ?כַבְּסֵ?נִי וּמִשֶּׁ?לֶג אַלְבִּֽין: י תַּ?שְׁמִיעֵנִי שָׂשׂ?וֹן וְשִׂמְחָ?ה תָּ?גֵ?לְנָה עֲצָמ?וֹת דִּכִּֽיתָ: יא הַסְתֵּ?ר פָּ?נֶיךָ מֵחֲטָאָ?י וְֽכָל-עֲוֹ?נֹתַ?י מְחֵֽה: יב לֵ?ב טָ?הוֹר בְּרָא-לִ?י אֱלֹהִ?ים וְר?וּחַ נָ?כ?וֹן חַדֵּ?שׁ בְּקִרְבִּֽי: יג אַל-תַּשְׁלִיכֵ?נִי מִלְּפָנֶ?יךָ וְר?וּחַ קָ?דְשְׁךָ? אַל-תִּקַּ?ח מִמֶּֽנִּי: יד הָשִׁ?יבָה לִּ?י שְׂשׂ?וֹן יִשְׁעֶ?ךָ וְר?וּחַ נְדִיבָ?ה תִסְמְכֵֽנִי: טו אֲלַמְּדָ?ה פֹשְׁעִ?ים דְּרָכֶ?יךָ וְ?חַטָּאִ?ים אֵלֶ?יךָ יָשֽׁוּבוּ: טז הַצִּ?ילֵ?נִי מִדָּמִ?ים | אֱֽלֹהִ?ים אֱלֹהֵ?י תְּשׁוּעָתִ?י תְּרַנֵּ?ן לְשׁוֹנִ?י צִדְקָתֶֽךָ: יז אֲ?דֹנָי שְׂפָתַ?י תִּפְתָּ?ח וּ?פִ?י יַגִּ?יד תְּהִלָּתֶֽךָ: יח כִּ?י | לֹא-תַחְפֹּ?ץ זֶ?בַח וְאֶתֵּ?נָה ע?וֹלָ?ה לֹ?א תִרְצֶֽה: יט זִֽבְחֵ?י אֱלֹהִים? ר?וּחַ נִשְׁבָּ?רָ?ה לֵב-נִשְׁבָּ?ר וְנִדְכֶּ?ה אֱ?לֹהִ?ים לֹ?א תִבְזֶֽה: כ הֵיטִ?יבָה בִ?רְצוֹנְךָ אֶת-צִיּ?וֹן תִּ?בְנֶ?ה חוֹמ?וֹת יְרוּשָׁלִָֽם: כא אָ?ז תַּחְפֹּ?ץ זִבְחֵי-צֶ?דֶק עוֹלָ?ה וְכָלִ?יל אָ?ז יַעֲל?וּ עַל-מִזְבַּחֲךָ? פָרִֽים:,view comment
561,,Hagit Basson,ID: 100001143605066,13/04/2021 05:15,1,,תעודת עניות לממשלת ישראל ולכל מי שאמור לתת מענה לאותם הנפגעים שהקריבו את נפשם למדינה . זורקים אותם לכלבים ומעבירים אותם שבעה מדורי גיהינום ואפילו יותר .. ??ליבי עם המשפחות ומייחלת לבשורות טובות ולבריאות ??,view comment
562,,הראל נחמני,ID: 100001617932965,13/04/2021 05:16,1,,מקרה עצוב ומאודלצערי מכיר הרבה חברים שעדיין סובליםבעבר כתבתי על זה משהו..מוזמניםhttps://m.facebook.com/story.php?story_fbid=2835347929862444&id=100001617932965Ziv shilon זיו שילון ,view comment
563,,Liora Hason,ID: 1447541175,13/04/2021 05:17,70,,מי שלא ראה את פניהם של הלוחמים שעות אחרי הקרב מגיעים לבית חברם שנפל בקרב. מי שלא ראה ושמע את קולם וסיוטיהם מאותו קרב לא יוכל להבין את שעבר על נפשם. הם הפגועים השקופים. אוהבת ומחבקת אותכם חבריו של גיא ומפצירה כמו  בכל שנה  הרימו את הראש  מגיע לכם לחיות וכמה שיותר טוב??????ליאורה אמא של גיא שנהרג בלבנון 2006,view comment
,563-1,אשר פרידמן,ID: 100000647951727,13/04/2021 10:39,1,,"חברים! לפני שיהיה מאוחר....סמנו לייק בדף הפייסבוק של- ""נִילְחָם חָזָק עַל הַגָּז"" והזמינו כמה שיותר חברים לסמן לייק בדף. זיכרו!!! פיקוח נפש דוחה סמלים.",view comment
,563-2,שושנה סלים,ID: 100037876204902,13/04/2021 13:16,1,,כמה שאת צודקת זר לא יבין,view comment
564,,Ruti Avichzer,ID: 100017006892420,13/04/2021 05:18,0,,עצוב מקומם מעליב ומכאיב אין ערך לכלום ושום דבר מסר את חייו נתן את כל כולו  חינם!!!!! תתעוררו כבר ????,view comment
565,,נחמה אילן,ID: 100005352489127,13/04/2021 05:19,0,,מזעזע,view comment
566,,יצחק עמראני,ID: 100004775380441,13/04/2021 05:20,1,,מישהו יודע מה שם אמו של יצחק - איציק לתפילה?,view comment
,566-1,Yoni Atia,ID: 736813050,13/04/2021 12:32,2,,יצחק עמראני יצחק בן אידה,view comment
567,,מירב אלפקס,ID: 100013852630923,13/04/2021 05:25,0,,מסכן מדינה ממש עצוב,view comment
568,,אלי שבו,ID: 1479657146,13/04/2021 05:27,13,,"במקום לכתוב פה כולם בואו נעזור ונתמוך  . צריך מישהו שירים את הכפפה ונקיים הפגנת תמיכה למען טיפול טוב יותר בפצועי צהל שלנו, שבזכותם אנחנו פה, מתפלל שיבריא",view comment
,568-1,Roy Avrahami,ID: 1268430773,13/04/2021 07:10,0,,אלי שבו אמן,view comment
,568-2,דבורה פוס,ID: 100012301238861,13/04/2021 07:52,0,,אלי שבו צודק!!! הבעיה היא שהנושא מוכר כבר שנים ואף אחד לא דואג להם כי “זה עולה כסף״ ורק מקשים עליהם יותר,view comment
,568-3,Edna Namir Bachar,ID: 100002955732835,13/04/2021 10:50,0,,אלי שבו צודק!!!!,view comment
,568-4,Johanna Metzer,ID: 767709935,15/04/2021 16:02,0,,אלי שבו יש הפגנה ביום ראשון ,view comment
,568-4-1,אלי שבו,ID: 1479657146,15/04/2021 17:59,1,,"ראיתי, לצערי בשעות האלו אני ךא יכול",view comment
569,,דובלה ברק מושקוביץ,ID: 100002603791526,13/04/2021 05:32,0,,עברתי אותו דבר בני זונות אילה שעובדים בזה לא כולם רעים אבל יש מלא אדישים אים מזכורת שמנה ירחם השם,view comment
570,,Amir Burman,ID: 100001841918530,13/04/2021 05:32,2,,זיו שלחתי לך הודעה בפרטי אשמח אם תראה תודה,view comment
571,,Hen Alfasi,ID: 100000454143486,13/04/2021 05:34,1,,אגף השיקום נכים מתנהל כמו פעם עם מלא תיקים ידנים  שאין להם כוח לטפל בכולם כך הם אמרו  לי  עד שיום החלטתי להגיע למרות שאמרו לי שאין למה להגיע   ואז התחילו לטפל בתיק שלי  מישהו חייב לטייל באגף הזה,view comment
572,,Hagit Fridman,ID: 100000532100203,13/04/2021 05:36,7,,"המדינה מפקירה את החיילים שכן חוזרים הביתה בגוף אבל לא בנפש, נכון שצריך לקדש את המתים אבל גם חיים חוזרים פגועים.כל מיקרה צריך להיבדק לגופו ולא להכליל, הבוקר שמעתי שכל חודש מתאבד חייל מילואים שמוכר כהלום קרב,ואני שואלת את עצמי איך לא שומעים את זה? איך קולם לא נשמע? איפה אנחנו כחברה? אנחנו ששולחות את בנינו אל ""המלחמה"" במדינה שכל רגע יכול לקרות הרע מכל.אני פונה למשרד הביטחון בבקשה הילדים האלה מוסרים את נפשם בעודים ילדים שלא באמת נשאלו אם רוצים או לא... כי ככה חונכו.שימרו על נפשם כשהם לא מצליחים.",view comment
573,,Gila Nahon,ID: 1302732495,13/04/2021 05:39,0,,הלב נקרע,view comment
574,,Carmella Noioff,ID: 100001146777698,13/04/2021 05:42,0,,עצוב עצוב עצובבבבב,view comment
575,,חני לביא,ID: 100010642627023,13/04/2021 05:43,1,,"קשה לראות לשמוע להכיל ולהבין את המערכת שאינה מבינה את הלומי הקרב בכללי ובפוסט טראומה, מכירה את הנושא מקרוב ומתביישת בשביל עמי ומולדתי שכך נוהגים בהם, והוא עשה זאת ביום הזיכרון לחללי צה""ל כי ככה הוא מרגיש חי מת,ואין תרופה ומענה הולם..כואב ומצער שכך היה צריך כדי לקבל את התשומת לב הראויה..",view comment
,575-1,Orit Orit,ID: 100008470303779,15/04/2021 22:21,0,,חני לביא אכן חני.כתבתי לך פניה אישית במסנג'ר אודות הבן שלי. במאבק כבר 3 שנים להכרה מול משרד הבטחון. מוזמנת לקרוא. אשמח מאד לכל סיוע אפשרי לקידום ההכרהhttps://m.facebook.com/story.php?story_fbid=2582264195399232&id=100008470303779,view comment
576,,Yossi Mermer,ID: 100004180566430,13/04/2021 05:43,2,,"ה' יתן לו רפואה שלמה אמן.בושה למדינה שאנחנו מגיעים למצב הזה .ברגע שלוחם היה בשדה קרב , אוטומטית חייבים לטפל בו .ידוע מי היה בתוך קרב .חייבים לחבק אותו ולבדוק לעומק איך לטפל ולא לחכות שהוא יבוא כמסכן וידרוש טיפול .",view comment
577,,איציק כץ,ID: 100002207237366,13/04/2021 05:44,2,,ארץ אוכלת יושביה,view comment
578,,Galit Mashkit Tam,ID: 1309280635,13/04/2021 05:48,0,,בילתי ניסבל חייב לעשות משהו,view comment
579,,מורן טיבי,ID: 100004152968416,13/04/2021 05:48,0,,"תעודת עניות לצה""ל שמפקיר את חייליו. להבדיל אלף הבדלות לי הייתה טעימה מאוד קטנה עם הועדות בצה""ל בשל מחלה בעת השירות הצבאי ואני לא תרמתי למדינה כמו האיש היקר הזה ואני יכולה להגיד שהרגשתי מושפלת מכל תהליך הוועדה , מהשיחות המשפילות עם נציגי הוועדה ובעיקר מבדיקות הוועדה. אז אני יכולה להבין ולו בטיפה מה הוא הרגיש בעת הוועדה אחרי כל מה שהוא נתן וכל מה שהוא עבר. הם רק מנסים להפחית את התשלום לנפגעים בלי לראות את האנשים עצמם וזה נורא . הגיע הזמן להחל וועדת חקירה על כל הממסד הזה של נכי ונפגעי צה""ל . אלו האנשים הכי יקרים במדינה שלנו ושום פיצוי כספי שבעולם לא שווה את הכאב והסבל שלהם",view comment
580,,Avi Sharvit,ID: 100002422177663,13/04/2021 05:50,0,,הלב כואב לי,view comment
581,,Carmit Maymon Porto,ID: 547538258,13/04/2021 05:51,7,,"המדינה ופקידיה רקובים בבסיסם, ומאמינים באמונה שלמה שכולם שקרנים ורמאים. בושה למדינה הזו, שחקקה על דגלה לא להותיר פצועים בשטח, ולא רק שהיא מותירה אותם פצועים, היא רומסת אותם עד עפר. הפקידים וכל בעלי התפקידים שם נמדדים על כמה פחות הם נותנים, ומי שלא עומד בסטנדרט ההזוי הזה, נקרא לשימוע. כל כך עצוב.",view comment
582,,מאירה מזרחי,ID: 100012805158136,13/04/2021 05:52,0,,עצוב רפואה שלמה.??,view comment
583,,Sabag Yosi,ID: 1002163482,13/04/2021 05:52,7,,"סיפור עצוב מאוד, אבל זיו היקר תאשים!!! בוודאי שצריך להאשים! יש מי שצריך לקחת אחריות. זה לא שהיום קרה משהו נורא, זה קורה כבר שנים וזה המשך ישיר לכך שלא מתנהלים פה דברים.איך יקדמו רפורמות והעברת תקציבים כשאין תקציב למדינה אם הנאשם המושחת וכל מי שסביבו עסוקים רק בעצמם ובאינטרסים פוליטיים, באיך לפלג ולהסית ביננו, מדינה מרוסקת ומשוסעת ועוד שניה הנאשם לוקח אותנו גם למערכה ביטחונית מול איראן רק כדי להציל עצמו מכל החרא סביבו, אם ביום הזיכרון לשואה הנוכל מדבר על עצמו ולא אתפלא שגם ביום הזיכרון לחללי מערכות ישראל הערב זה יקרה שוב, מתי תבינו שכדי שדברים ישתנו ראש הנחש חייב ללכת, אחרת הדיקטטור דמיקולו והממשלות ההזויות שקמות ימשיכו להתעסק בחרא ולא בלב האמיתי של המדינה, רפורמות יהיו פה ודברים ישתנו שהשלטון הארור יפול, עצוב.",view comment
584,,Nurit Rockey,ID: 100001655188638,13/04/2021 05:57,1,,"נשבר לי הלב, זה כל כך עצוב",view comment
585,,Sharon Hana,ID: 100016810444136,13/04/2021 05:59,0,,עצוב...,view comment
586,,כוכבה חלגואה,ID: 100003549248778,13/04/2021 05:59,0,,"כואב הלב, בושה למדינה שככה מפקירים לוחמים,עכשיו תקום ועדה שתגיד כמו תמיד שהכל טופל תתביישו משרד הביטחון,וביטוח לאומי",view comment
587,,Sharon Hana,ID: 100016810444136,13/04/2021 06:00,0,,לא נותנים את העזרה הנכונה מדינת אשליות..,view comment
588,,Angela Khaldarov,ID: 100000086103869,13/04/2021 06:01,0,,אז הסיבה כן ברורה !,view comment
589,,יצחק מימון,ID: 100012798273918,13/04/2021 06:02,0,,גיבורים על חלשים נגד הבדווים 4 נשיים לשלם להם ביטוח לאומי סתם ברמאות זה כן נכות לחייל צהל נקצץ לא מדינה עקומה שאין כמוה בעולם,view comment
590,,Adi Bazak Abukart,ID: 820624382,13/04/2021 06:07,0,,"אגף השיקום ומשרד הבטחון והאנשים הבכירים שיושבים שם הם האנשים הכי אטומים ולא אנושיים שיש בתור בת לנכה צה""ל אבא שלי עבר גיהנום עד שקיבל את הזכויות שלו שהגיעו לו מיום פציעתו",view comment
591,,מיכאל שריקי,ID: 100003070852040,13/04/2021 06:12,0,,המדינה הזאת מגעילה. לחיילים עושים את המוות. ורק המחבלים פה אוהבים אותם. מדינה כזאת. לא אמורה להתקיים. נקווה שהיא תעלם. וכל הסימנים מראים שהיא תעלם. כמה גועל נפש. התפוח רקוב מלא תולעים. אבל זה לא נורא. מכונת הלהיטים שולפת את הדבר הבא. מדינת ישראל את רעה מושחתת ומגעילה ,view comment
